longitude,latitude,comuna
-70.5708286,-33.4535072,Nunoa
-70.570738,-33.4530551,Nunoa
-70.5707981,-33.4525466,Nunoa
-70.5710641,-33.4510213,Nunoa
-70.5712787,-33.449725,Nunoa
-70.571665,-33.4475766,Nunoa
-70.5719825,-33.4456358,Nunoa
-70.5723945,-33.443344,Nunoa
-70.5726949,-33.4416107,Nunoa
-70.572725,-33.4414515,Nunoa
-70.5729867,-33.4400709,Nunoa
-70.5731756,-33.438975,Nunoa
-70.5734416,-33.4379938,Nunoa
-70.5743237,-33.4374972,Nunoa
-70.5756247,-33.4368172,Nunoa
-70.5758826,-33.4367183,Nunoa
-70.576662,-33.4364341,Nunoa
-70.5774198,-33.4362806,Nunoa
-70.5782769,-33.435966,Nunoa
-70.5796899,-33.4352159,Nunoa
-70.5808683,-33.4345683,Nunoa
-70.5822076,-33.4337452,Nunoa
-70.5824194,-33.4340616,Nunoa
-70.583402,-33.4351871,Nunoa
-70.5838029,-33.4356444,Nunoa
-70.5853503,-33.4373724,Nunoa
-70.5861178,-33.4382452,Nunoa
-70.5871491,-33.4394336,Nunoa
-70.5881388,-33.4409566,Nunoa
-70.5903845,-33.4444119,Nunoa
-70.5914751,-33.4461115,Nunoa
-70.5917384,-33.4464804,Nunoa
-70.5928144,-33.4477736,Nunoa
-70.5944343,-33.4469069,Nunoa
-70.594864,-33.4466744,Nunoa
-70.5960781,-33.4459874,Nunoa
-70.5972057,-33.4452812,Nunoa
-70.5982025,-33.4446842,Nunoa
-70.5982601,-33.4442781,Nunoa
-70.5991992,-33.4443797,Nunoa
-70.5991669,-33.4446807,Nunoa
-70.6011103,-33.4448453,Nunoa
-70.6043271,-33.445183,Nunoa
-70.6079455,-33.4456717,Nunoa
-70.6092844,-33.4459367,Nunoa
-70.6111384,-33.4464881,Nunoa
-70.6138936,-33.446925,Nunoa
-70.6137305,-33.4475767,Nunoa
-70.618434,-33.4483859,Nunoa
-70.6187344,-33.4473117,Nunoa
-70.6219359,-33.4479562,Nunoa
-70.6265965,-33.4489231,Nunoa
-70.6314907,-33.449867,Nunoa
-70.6229842,-33.4749493,Macul
-70.6221331,-33.4783335,Macul
-70.6206777,-33.4834873,Macul
-70.6204717,-33.4840672,Macul
-70.6198807,-33.485141,Macul
-70.6185254,-33.4873852,Macul
-70.6183832,-33.4878068,Macul
-70.6181619,-33.4888191,Macul
-70.6164205,-33.4970663,Macul
-70.615485,-33.5012819,Macul
-70.6145104,-33.5054162,Macul
-70.6142833,-33.506435,Macul
-70.6141765,-33.5073329,Macul
-70.6140759,-33.5076561,Macul
-70.6139713,-33.5078864,Macul
-70.6137346,-33.5082286,Macul
-70.6121741,-33.5083464,Macul
-70.6106453,-33.5084235,Macul
-70.6091177,-33.5084638,Macul
-70.6043206,-33.5088205,Macul
-70.6019871,-33.5089905,Macul
-70.5973053,-33.5093237,Macul
-70.5921465,-33.5096934,Macul
-70.5915993,-33.5097599,Macul
-70.5913304,-33.5098583,Macul
-70.5902602,-33.5104174,Macul
-70.589406,-33.5059432,Macul
-70.5892602,-33.5054209,Macul
-70.5880535,-33.5025488,Macul
-70.587281,-33.5006593,Macul
-70.5867017,-33.4995638,Macul
-70.5847919,-33.4965151,Macul
-70.5830777,-33.4937543,Macul
-70.5808465,-33.4901312,Macul
-70.5804946,-33.4892937,Macul
-70.5802597,-33.4880208,Macul
-70.5801083,-33.4871462,Macul
-70.5794361,-33.4839813,Macul
-70.5786121,-33.4799151,Macul
-70.577952,-33.4767237,Macul
-70.5777281,-33.4756411,Macul
-70.5766509,-33.4703338,Macul
-70.5770313,-33.4702527,Macul
-70.5774148,-33.4699328,Macul
-70.582702,-33.4727037,Macul
-70.5839894,-33.4733695,Macul
-70.5845216,-33.4734912,Macul
-70.5851808,-33.4735463,Macul
-70.5866819,-33.4736722,Macul
-70.5887934,-33.4741018,Macul
-70.5895767,-33.4741035,Macul
-70.5921691,-33.4738134,Macul
-70.5951045,-33.4736272,Macul
-70.596392,-33.4736129,Macul
-70.598672,-33.4737272,Macul
-70.5989788,-33.4737386,Macul
-70.6012328,-33.4738921,Macul
-70.6028207,-33.4739423,Macul
-70.6063308,-33.4740976,Macul
-70.6074308,-33.4741584,Macul
-70.6098874,-33.4742945,Macul
-70.613428,-33.474478,Macul
-70.6157134,-33.4745894,Macul
-70.6184057,-33.47472,Macul
-70.6228187,-33.4749409,Macul
-70.6229842,-33.4749493,Macul
-70.6366579,-33.5187331,La Granja
-70.6289843,-33.517886,La Granja
-70.6275272,-33.5177421,La Granja
-70.6266394,-33.5175366,La Granja
-70.6242018,-33.5163416,La Granja
-70.622777,-33.5156546,La Granja
-70.620348,-33.5145168,La Granja
-70.6194211,-33.5142162,La Granja
-70.6154042,-33.5131857,La Granja
-70.6148205,-33.5130641,La Granja
-70.6112702,-33.5130408,La Granja
-70.6111381,-33.5141616,La Granja
-70.6111244,-33.5143506,La Granja
-70.6110368,-33.5151985,La Granja
-70.610922,-33.51616,La Granja
-70.6106486,-33.5184711,La Granja
-70.6104041,-33.5207707,La Granja
-70.6103119,-33.5210378,La Granja
-70.6102342,-33.5218697,La Granja
-70.6101926,-33.5226313,La Granja
-70.6101798,-33.5228356,La Granja
-70.6101745,-33.5229107,La Granja
-70.6101694,-33.5229662,La Granja
-70.6100341,-33.5241297,La Granja
-70.6098221,-33.5262085,La Granja
-70.6098135,-33.527602,La Granja
-70.6098819,-33.5284165,La Granja
-70.6099736,-33.5311229,La Granja
-70.6099993,-33.5317815,La Granja
-70.6100623,-33.5336947,La Granja
-70.610112,-33.5373231,La Granja
-70.6103009,-33.5392333,La Granja
-70.6105669,-33.5466875,La Granja
-70.6137734,-33.5465137,La Granja
-70.6147692,-33.5463993,La Granja
-70.6145874,-33.5474587,La Granja
-70.6144222,-33.5480357,La Granja
-70.6143394,-33.5483252,La Granja
-70.6140589,-33.549305,La Granja
-70.6139818,-33.5495746,La Granja
-70.6139022,-33.5498526,La Granja
-70.6138128,-33.5501648,La Granja
-70.61362,-33.5508387,La Granja
-70.6134844,-33.5513123,La Granja
-70.6134222,-33.5515296,La Granja
-70.6134068,-33.5515834,La Granja
-70.6132019,-33.5522862,La Granja
-70.613188,-33.5523358,La Granja
-70.6131093,-33.5526157,La Granja
-70.6130974,-33.5526578,La Granja
-70.6130163,-33.5529462,La Granja
-70.6125985,-33.5544074,La Granja
-70.612545,-33.5545942,La Granja
-70.6125086,-33.5547217,La Granja
-70.6124294,-33.5549981,La Granja
-70.6124115,-33.5550603,La Granja
-70.6122568,-33.5555852,La Granja
-70.6122327,-33.5556625,La Granja
-70.6133009,-33.5559024,La Granja
-70.6138174,-33.5560185,La Granja
-70.6147005,-33.5562169,La Granja
-70.6151466,-33.5563171,La Granja
-70.6157045,-33.5564424,La Granja
-70.6163038,-33.5565768,La Granja
-70.6205003,-33.5575196,La Granja
-70.6208987,-33.5576091,La Granja
-70.6213308,-33.5577061,La Granja
-70.6214703,-33.5577375,La Granja
-70.6223919,-33.5579445,La Granja
-70.6226337,-33.5579989,La Granja
-70.6228825,-33.5580547,La Granja
-70.6229239,-33.5580641,La Granja
-70.6256811,-33.5586838,La Granja
-70.6276003,-33.5591143,La Granja
-70.6306659,-33.5597871,La Granja
-70.6309989,-33.5581119,La Granja
-70.6314537,-33.5561526,La Granja
-70.6314954,-33.555973,La Granja
-70.6318734,-33.5543435,La Granja
-70.6323368,-33.5520259,La Granja
-70.632869,-33.5492863,La Granja
-70.6332278,-33.5476301,La Granja
-70.6334011,-33.5465752,La Granja
-70.6337702,-33.5445006,La Granja
-70.6341039,-33.5425633,La Granja
-70.6341718,-33.5413203,La Granja
-70.634458,-33.5373852,La Granja
-70.6345368,-33.5344345,La Granja
-70.6347473,-33.5328239,La Granja
-70.6350022,-33.5313226,La Granja
-70.6354067,-33.5294124,La Granja
-70.6355573,-33.5288939,La Granja
-70.6356761,-33.5276284,La Granja
-70.635922,-33.5254855,La Granja
-70.6362479,-33.5225372,La Granja
-70.6363312,-33.5213094,La Granja
-70.6366106,-33.5193958,La Granja
-70.636645,-33.5188201,La Granja
-70.6366579,-33.5187331,La Granja
-70.6544839,-33.5549983,San Ramon
-70.6500018,-33.5557015,San Ramon
-70.647547,-33.5560592,San Ramon
-70.6432383,-33.5567029,San Ramon
-70.6407492,-33.5570319,San Ramon
-70.6374619,-33.5574897,San Ramon
-70.6320889,-33.5582264,San Ramon
-70.6317198,-33.5582264,San Ramon
-70.6309989,-33.5581119,San Ramon
-70.6314537,-33.5561526,San Ramon
-70.6314954,-33.555973,San Ramon
-70.6318734,-33.5543435,San Ramon
-70.6323368,-33.5520259,San Ramon
-70.632869,-33.5492863,San Ramon
-70.6332278,-33.5476301,San Ramon
-70.6334011,-33.5465752,San Ramon
-70.6337702,-33.5445006,San Ramon
-70.6341039,-33.5425633,San Ramon
-70.6341718,-33.5413203,San Ramon
-70.634458,-33.5373852,San Ramon
-70.6345368,-33.5344345,San Ramon
-70.6347473,-33.5328239,San Ramon
-70.6350022,-33.5313226,San Ramon
-70.6354067,-33.5294124,San Ramon
-70.6355573,-33.5288939,San Ramon
-70.6356761,-33.5276284,San Ramon
-70.635922,-33.5254855,San Ramon
-70.6362479,-33.5225372,San Ramon
-70.6363312,-33.5213094,San Ramon
-70.6366106,-33.5193958,San Ramon
-70.636645,-33.5188201,San Ramon
-70.6366579,-33.5187331,San Ramon
-70.6373237,-33.5187515,San Ramon
-70.6395122,-33.5183736,San Ramon
-70.6446234,-33.5173747,San Ramon
-70.644859,-33.5184901,San Ramon
-70.6451515,-33.5195282,San Ramon
-70.646009,-33.5225236,San Ramon
-70.6469446,-33.5253585,San Ramon
-70.647186,-33.5263356,San Ramon
-70.6477546,-33.5282988,San Ramon
-70.6478566,-33.5284038,San Ramon
-70.6479303,-33.5285168,San Ramon
-70.6479692,-33.5286274,San Ramon
-70.6489227,-33.5319745,San Ramon
-70.649832,-33.535212,San Ramon
-70.6505983,-33.5379226,San Ramon
-70.6511084,-33.5398079,San Ramon
-70.6509223,-33.5403451,San Ramon
-70.6511399,-33.5413396,San Ramon
-70.652131,-33.5448684,San Ramon
-70.6523808,-33.5448278,San Ramon
-70.6526356,-33.5457601,San Ramon
-70.6534357,-33.5487656,San Ramon
-70.6527834,-33.5488556,San Ramon
-70.6530892,-33.5500784,San Ramon
-70.6533628,-33.5509926,San Ramon
-70.6544839,-33.5549983,San Ramon
-70.685392,-33.5390972,El Bosque
-70.686275,-33.5407455,El Bosque
-70.6861891,-33.5409458,El Bosque
-70.6861891,-33.5410961,El Bosque
-70.6871567,-33.5432263,El Bosque
-70.6887607,-33.5467315,El Bosque
-70.6903217,-33.5501606,El Bosque
-70.6916575,-33.5531336,El Bosque
-70.6920548,-33.5539713,El Bosque
-70.6930844,-33.5561423,El Bosque
-70.6954482,-33.5559001,El Bosque
-70.697124,-33.5637209,El Bosque
-70.6967377,-33.5638854,El Bosque
-70.6967292,-33.5639426,El Bosque
-70.6980826,-33.5669079,El Bosque
-70.6981999,-33.5671685,El Bosque
-70.6983298,-33.567457,El Bosque
-70.698832,-33.5685984,El Bosque
-70.7008064,-33.5729606,El Bosque
-70.7006736,-33.572973,El Bosque
-70.6986888,-33.5737361,El Bosque
-70.6970138,-33.5743887,El Bosque
-70.676667,-33.5824777,El Bosque
-70.6631787,-33.5852035,El Bosque
-70.6628283,-33.5839608,El Bosque
-70.6627268,-33.5835801,El Bosque
-70.6616788,-33.5797216,El Bosque
-70.6612096,-33.5779762,El Bosque
-70.6605775,-33.5757289,El Bosque
-70.6598414,-33.5731926,El Bosque
-70.6589282,-33.5703991,El Bosque
-70.6582673,-33.5680533,El Bosque
-70.6574347,-33.565021,El Bosque
-70.6566107,-33.5620028,El Bosque
-70.655861,-33.5586067,El Bosque
-70.6555802,-33.5574667,El Bosque
-70.6554921,-33.5571299,El Bosque
-70.6553235,-33.5563282,El Bosque
-70.6549533,-33.5549357,El Bosque
-70.6544839,-33.5549983,El Bosque
-70.6533628,-33.5509926,El Bosque
-70.6530892,-33.5500784,El Bosque
-70.6527834,-33.5488556,El Bosque
-70.6534357,-33.5487656,El Bosque
-70.6567756,-33.5481966,El Bosque
-70.6567401,-33.5480574,El Bosque
-70.6591411,-33.5476459,El Bosque
-70.6616268,-33.5472203,El Bosque
-70.664056,-33.5467778,El Bosque
-70.6665968,-33.5463734,El Bosque
-70.6666874,-33.5463555,El Bosque
-70.6681925,-33.5455196,El Bosque
-70.6682147,-33.5455053,El Bosque
-70.6683961,-33.5453762,El Bosque
-70.669214,-33.5450469,El Bosque
-70.6721275,-33.5439264,El Bosque
-70.6742425,-33.5431989,El Bosque
-70.6788809,-33.5415015,El Bosque
-70.6819873,-33.5403595,El Bosque
-70.685392,-33.5390972,El Bosque
-70.685392,-33.5390972,La Cisterna
-70.6781743,-33.5255936,La Cisterna
-70.6709845,-33.5107354,La Cisterna
-70.6707182,-33.5109122,La Cisterna
-70.667941,-33.5117237,La Cisterna
-70.6678279,-33.511758,La Cisterna
-70.6668378,-33.5120578,La Cisterna
-70.665018,-33.5126088,La Cisterna
-70.6605943,-33.5139236,La Cisterna
-70.6580585,-33.5146605,La Cisterna
-70.6553864,-33.5152008,La Cisterna
-70.6488478,-33.516535,La Cisterna
-70.6446234,-33.5173747,La Cisterna
-70.644859,-33.5184901,La Cisterna
-70.6451515,-33.5195282,La Cisterna
-70.646009,-33.5225236,La Cisterna
-70.6469446,-33.5253585,La Cisterna
-70.647186,-33.5263356,La Cisterna
-70.6477546,-33.5282988,La Cisterna
-70.6478566,-33.5284038,La Cisterna
-70.6479303,-33.5285168,La Cisterna
-70.6479692,-33.5286274,La Cisterna
-70.6489227,-33.5319745,La Cisterna
-70.649832,-33.535212,La Cisterna
-70.6505983,-33.5379226,La Cisterna
-70.6511084,-33.5398079,La Cisterna
-70.6509223,-33.5403451,La Cisterna
-70.6511399,-33.5413396,La Cisterna
-70.652131,-33.5448684,La Cisterna
-70.6523808,-33.5448278,La Cisterna
-70.6526356,-33.5457601,La Cisterna
-70.6534357,-33.5487656,La Cisterna
-70.6567756,-33.5481966,La Cisterna
-70.6567401,-33.5480574,La Cisterna
-70.6591411,-33.5476459,La Cisterna
-70.6616268,-33.5472203,La Cisterna
-70.664056,-33.5467778,La Cisterna
-70.6665968,-33.5463734,La Cisterna
-70.6666874,-33.5463555,La Cisterna
-70.6681925,-33.5455196,La Cisterna
-70.6682147,-33.5455053,La Cisterna
-70.6683961,-33.5453762,La Cisterna
-70.669214,-33.5450469,La Cisterna
-70.6721275,-33.5439264,La Cisterna
-70.6742425,-33.5431989,La Cisterna
-70.6788809,-33.5415015,La Cisterna
-70.6819873,-33.5403595,La Cisterna
-70.685392,-33.5390972,La Cisterna
-70.7062649,-33.531527,Lo Espejo
-70.7049554,-33.5319787,Lo Espejo
-70.7026056,-33.5327899,Lo Espejo
-70.7016,-33.533161,Lo Espejo
-70.6996733,-33.5338633,Lo Espejo
-70.6983886,-33.5343287,Lo Espejo
-70.6947671,-33.5356809,Lo Espejo
-70.6906992,-33.537133,Lo Espejo
-70.685392,-33.5390972,Lo Espejo
-70.6781743,-33.5255936,Lo Espejo
-70.6709845,-33.5107354,Lo Espejo
-70.6713708,-33.5105816,Lo Espejo
-70.6742738,-33.5093372,Lo Espejo
-70.6747003,-33.5091491,Lo Espejo
-70.6751455,-33.5089593,Lo Espejo
-70.6755787,-33.5087709,Lo Espejo
-70.6763629,-33.5084382,Lo Espejo
-70.6767629,-33.5083116,Lo Espejo
-70.6769731,-33.5082805,Lo Espejo
-70.6781858,-33.5082471,Lo Espejo
-70.6811039,-33.506971,Lo Espejo
-70.6822595,-33.5064681,Lo Espejo
-70.682926,-33.506184,Lo Espejo
-70.6837869,-33.5058373,Lo Espejo
-70.6840995,-33.5057669,Lo Espejo
-70.6847297,-33.5056203,Lo Espejo
-70.6888238,-33.5042036,Lo Espejo
-70.695172,-33.5020237,Lo Espejo
-70.6979153,-33.5076495,Lo Espejo
-70.7003668,-33.5126724,Lo Espejo
-70.7024186,-33.5169258,Lo Espejo
-70.7038671,-33.5201929,Lo Espejo
-70.7040817,-33.5207698,Lo Espejo
-70.7052002,-33.5234196,Lo Espejo
-70.7053289,-33.523755,Lo Espejo
-70.7054711,-33.5242178,Lo Espejo
-70.7056252,-33.5248626,Lo Espejo
-70.7059556,-33.5297139,Lo Espejo
-70.7062649,-33.531527,Lo Espejo
-70.7336785,-33.4694349,Estacion Central
-70.7311584,-33.4679475,Estacion Central
-70.7311332,-33.460975,Estacion Central
-70.7310983,-33.4596489,Estacion Central
-70.7310356,-33.4550628,Estacion Central
-70.7182551,-33.4574806,Estacion Central
-70.7132168,-33.4584759,Estacion Central
-70.7123436,-33.458556,Estacion Central
-70.7113136,-33.4585292,Estacion Central
-70.7102109,-33.4583405,Estacion Central
-70.7055865,-33.4573163,Estacion Central
-70.705751,-33.4554415,Estacion Central
-70.7059619,-33.4538446,Estacion Central
-70.7060149,-33.4534834,Estacion Central
-70.7060622,-33.4530201,Estacion Central
-70.7062151,-33.4522099,Estacion Central
-70.7063277,-33.4518609,Estacion Central
-70.7064162,-33.4516573,Estacion Central
-70.7064779,-33.4514849,Estacion Central
-70.7067005,-33.4507866,Estacion Central
-70.7068508,-33.4501109,Estacion Central
-70.7069446,-33.4494058,Estacion Central
-70.7070144,-33.4488429,Estacion Central
-70.7026511,-33.4482785,Estacion Central
-70.7003251,-33.4479777,Estacion Central
-70.6981107,-33.4477128,Estacion Central
-70.6974584,-33.4477271,Estacion Central
-70.6953641,-33.447856,Estacion Central
-70.6922399,-33.4480064,Estacion Central
-70.692197,-33.4471327,Estacion Central
-70.6920167,-33.4444613,Estacion Central
-70.6841488,-33.4440671,Estacion Central
-70.6796019,-33.4438687,Estacion Central
-70.6794388,-33.4453799,Estacion Central
-70.6789839,-33.4508656,Estacion Central
-70.6778076,-33.4505841,Estacion Central
-70.6780001,-33.4545527,Estacion Central
-70.6781477,-33.4555503,Estacion Central
-70.6785807,-33.4614402,Estacion Central
-70.6786234,-33.4617431,Estacion Central
-70.6789016,-33.4649481,Estacion Central
-70.6789851,-33.4692752,Estacion Central
-70.6790564,-33.4695254,Estacion Central
-70.6795418,-33.4703046,Estacion Central
-70.6797225,-33.4704468,Estacion Central
-70.6799157,-33.4705094,Estacion Central
-70.6801875,-33.4705738,Estacion Central
-70.6801886,-33.4706069,Estacion Central
-70.6801897,-33.4706347,Estacion Central
-70.6797057,-33.4706668,Estacion Central
-70.6785038,-33.4706625,Estacion Central
-70.6729328,-33.4706717,Estacion Central
-70.6730223,-33.4746846,Estacion Central
-70.6731044,-33.4750691,Estacion Central
-70.6732578,-33.4753383,Estacion Central
-70.6734824,-33.4755787,Estacion Central
-70.6737426,-33.4757936,Estacion Central
-70.6741637,-33.4759681,Estacion Central
-70.6745156,-33.4760859,Estacion Central
-70.6749073,-33.4761798,Estacion Central
-70.6758641,-33.4762313,Estacion Central
-70.6764432,-33.4762298,Estacion Central
-70.6769178,-33.4762808,Estacion Central
-70.6772933,-33.4762719,Estacion Central
-70.6777332,-33.476245,Estacion Central
-70.6780443,-33.4762451,Estacion Central
-70.6780361,-33.4766541,Estacion Central
-70.6785977,-33.4766212,Estacion Central
-70.6807165,-33.4766539,Estacion Central
-70.6824343,-33.4766713,Estacion Central
-70.6831209,-33.4765926,Estacion Central
-70.6840393,-33.4763921,Estacion Central
-70.6847174,-33.4761988,Estacion Central
-70.6852066,-33.476163,Estacion Central
-70.6857474,-33.4762203,Estacion Central
-70.6861851,-33.476342,Estacion Central
-70.6867784,-33.4763603,Estacion Central
-70.6876796,-33.476618,Estacion Central
-70.6887267,-33.4769973,Estacion Central
-70.689258,-33.4770611,Estacion Central
-70.6900386,-33.4770097,Estacion Central
-70.6903232,-33.4770117,Estacion Central
-70.6907008,-33.477112,Estacion Central
-70.6910098,-33.4773196,Estacion Central
-70.6913617,-33.4775558,Estacion Central
-70.6916192,-33.4777277,Estacion Central
-70.6919969,-33.4778922,Estacion Central
-70.6937478,-33.478236,Estacion Central
-70.6955852,-33.4786479,Estacion Central
-70.6968635,-33.4788731,Estacion Central
-70.6978597,-33.4791061,Estacion Central
-70.6985035,-33.4794139,Estacion Central
-70.6992238,-33.47941,Estacion Central
-70.6998504,-33.4795461,Estacion Central
-70.7006407,-33.4797361,Estacion Central
-70.7023144,-33.4800153,Estacion Central
-70.7035246,-33.4803088,Estacion Central
-70.7056618,-33.4807168,Estacion Central
-70.7061373,-33.4807973,Estacion Central
-70.7068033,-33.4809101,Estacion Central
-70.7075758,-33.4809817,Estacion Central
-70.7083311,-33.4809173,Estacion Central
-70.7091207,-33.4808242,Estacion Central
-70.7098245,-33.4808815,Estacion Central
-70.7107344,-33.4811535,Estacion Central
-70.7112617,-33.4812248,Estacion Central
-70.7124767,-33.48149,Estacion Central
-70.7218857,-33.4731685,Estacion Central
-70.7230827,-33.4727006,Estacion Central
-70.7275298,-33.4713403,Estacion Central
-70.7336785,-33.4694349,Estacion Central
-70.7408955,-33.4363964,Lo Prado
-70.7405076,-33.4418683,Lo Prado
-70.7405785,-33.4446707,Lo Prado
-70.7406192,-33.4455604,Lo Prado
-70.7406085,-33.4457305,Lo Prado
-70.7405441,-33.4458648,Lo Prado
-70.7397287,-33.4464198,Lo Prado
-70.7396161,-33.4465082,Lo Prado
-70.7395595,-33.4466182,Lo Prado
-70.7392326,-33.4502486,Lo Prado
-70.7390654,-33.4525861,Lo Prado
-70.7389847,-33.4532161,Lo Prado
-70.7389212,-33.4534902,Lo Prado
-70.7364207,-33.4539813,Lo Prado
-70.7337116,-33.4545072,Lo Prado
-70.7310356,-33.4550628,Lo Prado
-70.7182551,-33.4574806,Lo Prado
-70.7132168,-33.4584759,Lo Prado
-70.7123436,-33.458556,Lo Prado
-70.7113136,-33.4585292,Lo Prado
-70.7102109,-33.4583405,Lo Prado
-70.7055865,-33.4573163,Lo Prado
-70.705751,-33.4554415,Lo Prado
-70.7059619,-33.4538446,Lo Prado
-70.7060149,-33.4534834,Lo Prado
-70.7060622,-33.4530201,Lo Prado
-70.7062151,-33.4522099,Lo Prado
-70.7063277,-33.4518609,Lo Prado
-70.7064162,-33.4516573,Lo Prado
-70.7064779,-33.4514849,Lo Prado
-70.7067005,-33.4507866,Lo Prado
-70.7068508,-33.4501109,Lo Prado
-70.7069446,-33.4494058,Lo Prado
-70.7070144,-33.4488429,Lo Prado
-70.7071739,-33.4473923,Lo Prado
-70.7072683,-33.4451149,Lo Prado
-70.7072683,-33.4426941,Lo Prado
-70.7072629,-33.4419981,Lo Prado
-70.7071996,-33.4412975,Lo Prado
-70.7070861,-33.4380099,Lo Prado
-70.7105191,-33.4380877,Lo Prado
-70.7133288,-33.4377117,Lo Prado
-70.7180494,-33.4370557,Lo Prado
-70.7196293,-33.436803,Lo Prado
-70.7215478,-33.4366415,Lo Prado
-70.7222809,-33.438548,Lo Prado
-70.7224006,-33.4388714,Lo Prado
-70.7235304,-33.4387086,Lo Prado
-70.7237424,-33.4386068,Lo Prado
-70.7238938,-33.4384092,Lo Prado
-70.7242206,-33.4378175,Lo Prado
-70.7243819,-33.437693,Lo Prado
-70.7252763,-33.4374948,Lo Prado
-70.7270131,-33.437201,Lo Prado
-70.7283068,-33.4366238,Lo Prado
-70.7287643,-33.4364357,Lo Prado
-70.7299868,-33.4362658,Lo Prado
-70.7304459,-33.4362609,Lo Prado
-70.7328144,-33.4363269,Lo Prado
-70.7348964,-33.4363997,Lo Prado
-70.7408955,-33.4363964,Lo Prado
-70.7822191,-33.4138518,Cerro Navia
-70.7821747,-33.4160057,Cerro Navia
-70.7821361,-33.4170559,Cerro Navia
-70.7811524,-33.4170081,Cerro Navia
-70.7808157,-33.4170312,Cerro Navia
-70.7806058,-33.4170457,Cerro Navia
-70.7800843,-33.4172902,Cerro Navia
-70.779683,-33.4175476,Cerro Navia
-70.7794963,-33.4178503,Cerro Navia
-70.7794035,-33.418204,Cerro Navia
-70.7795329,-33.4185654,Cerro Navia
-70.7795322,-33.4186387,Cerro Navia
-70.7795306,-33.4188206,Cerro Navia
-70.7793209,-33.4190767,Cerro Navia
-70.7784769,-33.4196691,Cerro Navia
-70.7775518,-33.4198862,Cerro Navia
-70.7768806,-33.4202046,Cerro Navia
-70.7767524,-33.4204374,Cerro Navia
-70.7766639,-33.4208135,Cerro Navia
-70.776673,-33.4214546,Cerro Navia
-70.7763741,-33.4219831,Cerro Navia
-70.7753383,-33.4229214,Cerro Navia
-70.7738095,-33.4234847,Cerro Navia
-70.7732828,-33.4237349,Cerro Navia
-70.7729912,-33.4238974,Cerro Navia
-70.7725039,-33.4242288,Cerro Navia
-70.772013,-33.4245807,Cerro Navia
-70.7716139,-33.4247925,Cerro Navia
-70.7709836,-33.4249192,Cerro Navia
-70.7699016,-33.4250253,Cerro Navia
-70.7681772,-33.425264,Cerro Navia
-70.7674342,-33.4255107,Cerro Navia
-70.7631141,-33.4275696,Cerro Navia
-70.7628437,-33.4276239,Cerro Navia
-70.7616861,-33.4276798,Cerro Navia
-70.7610771,-33.4276226,Cerro Navia
-70.7601108,-33.4274136,Cerro Navia
-70.7580874,-33.4273073,Cerro Navia
-70.7570013,-33.4272707,Cerro Navia
-70.7565167,-33.4273106,Cerro Navia
-70.7556906,-33.427418,Cerro Navia
-70.755315,-33.4275165,Cerro Navia
-70.7549609,-33.4276907,Cerro Navia
-70.7543796,-33.4279624,Cerro Navia
-70.7524923,-33.4281717,Cerro Navia
-70.7523622,-33.4282056,Cerro Navia
-70.752253,-33.4282668,Cerro Navia
-70.7515658,-33.4286636,Cerro Navia
-70.750615,-33.4290418,Cerro Navia
-70.7496915,-33.4292874,Cerro Navia
-70.7486282,-33.4295592,Cerro Navia
-70.7465293,-33.4299764,Cerro Navia
-70.7408228,-33.4299095,Cerro Navia
-70.740857,-33.433667,Cerro Navia
-70.7408955,-33.4363964,Cerro Navia
-70.7348964,-33.4363997,Cerro Navia
-70.7328144,-33.4363269,Cerro Navia
-70.7304459,-33.4362609,Cerro Navia
-70.7299868,-33.4362658,Cerro Navia
-70.7287643,-33.4364357,Cerro Navia
-70.7283068,-33.4366238,Cerro Navia
-70.7270131,-33.437201,Cerro Navia
-70.7252763,-33.4374948,Cerro Navia
-70.7243819,-33.437693,Cerro Navia
-70.7242206,-33.4378175,Cerro Navia
-70.7238938,-33.4384092,Cerro Navia
-70.7237424,-33.4386068,Cerro Navia
-70.7235304,-33.4387086,Cerro Navia
-70.7224006,-33.4388714,Cerro Navia
-70.7222809,-33.438548,Cerro Navia
-70.7215478,-33.4366415,Cerro Navia
-70.7209204,-33.4336133,Cerro Navia
-70.7202539,-33.430583,Cerro Navia
-70.718691,-33.4245022,Cerro Navia
-70.7171529,-33.4182292,Cerro Navia
-70.7167808,-33.4165334,Cerro Navia
-70.7166748,-33.4162699,Cerro Navia
-70.715909,-33.4150804,Cerro Navia
-70.7170962,-33.414628,Cerro Navia
-70.7178684,-33.4142132,Cerro Navia
-70.7192588,-33.4133678,Cerro Navia
-70.7216584,-33.4122619,Cerro Navia
-70.72209,-33.4119716,Cerro Navia
-70.722559,-33.4115326,Cerro Navia
-70.7233873,-33.4119922,Cerro Navia
-70.7249923,-33.4127087,Cerro Navia
-70.7264515,-33.4132747,Cerro Navia
-70.7272926,-33.4134896,Cerro Navia
-70.7282453,-33.4134609,Cerro Navia
-70.7294813,-33.4130382,Cerro Navia
-70.7304769,-33.4127015,Cerro Navia
-70.7321592,-33.4124149,Cerro Navia
-70.7336097,-33.4123218,Cerro Navia
-70.735189,-33.4121785,Cerro Navia
-70.7377554,-33.412157,Cerro Navia
-70.7402788,-33.412243,Cerro Navia
-70.7419525,-33.4123003,Cerro Navia
